left,pron,right,candidates,selected,input_prompt,predicted,correct_sent,correct,number of shots
"I tried to paint a picture of an orchard, with lemons in the lemon trees,  but",they,came out looking more like light bulbs.,"lemons,lemon trees",0,"How does the sentence end?

The magician pulled a rabbit out of

OPTIONS: 
- The magician
- a rabbit
Output: The magician hat.

How does the sentence end?

Bob cooked omelets for Jack, because

OPTIONS: 
- Bob
- Jack
Output: Bob knew how.

How does the sentence end?

The company declared bonus for the employees because

OPTIONS: 
- The company
- the employees
Output: The company made huge profits.

How does the sentence end?

Mark tackled the quarterback, but

OPTIONS: 
- Mark
- the quarterback
Output: Mark was penalized.

How does the sentence end ?

I tried to paint a picture of an orchard, with lemons in the lemon trees,  but

OPTIONS: 
- lemons came out looking more like light bulbs.
- lemon trees came out looking more like light bulbs.
Thought: Use similar thought as before.
Output: ",lemons came out looking more like light bulbs,lemons came out looking more like light bulbs,True,4
"I tried to paint a picture of an orchard, with lemons in the lemon trees,  but",they,came out looking more like telephone poles.,"lemons,lemon trees",1,"How does the sentence end?

Firefox is used more than Internet Explorer because

OPTIONS: 
- Firefox
- Internet Explorer
Output: Firefox is more stable.

How does the sentence end?

Shawn hit Joe but

OPTIONS: 
- Shawn
- Joe
Output: Joe did not scream.

How does the sentence end?

Shigeru Miyamoto was the mentor of Satoshi Tajiri, so

OPTIONS: 
- Shigeru Miyamoto
- Satoshi Tajiri
Output: Shigeru Miyamoto taught many things.

How does the sentence end?

Joy was jealous of Jenny because

OPTIONS: 
- Joy
- Jenny
Output: Jenny was making more money than her.

How does the sentence end ?

I tried to paint a picture of an orchard, with lemons in the lemon trees,  but

OPTIONS: 
- lemons came out looking more like telephone poles.
- lemon trees came out looking more like telephone poles.
Thought: Use similar thought as before.
Output: ",lemons came out looking more like telephone poles,lemon trees came out looking more like telephone poles,False,4
James asked Robert for a favor but,he,was refused.,"James,Robert",0,"How does the sentence end?

The youth outran the old man because

OPTIONS: 
- The youth
- the old man
Output: the old man broke his hip.

How does the sentence end?

The knife cut through the fence because

OPTIONS: 
- The knife
- the fence
Output: the fence was rusty.

How does the sentence end?

The boulder dropped into the river, but

OPTIONS: 
- The boulder
- the river
Output: The boulder continued to roll.

How does the sentence end?

The mother encouraged her daughter to sing a difficult song so

OPTIONS: 
- The mother
- her daughter
Output: The mother could see her become better.

How does the sentence end ?

James asked Robert for a favor but

OPTIONS: 
- James was refused.
- Robert was refused.
Thought: Use similar thought as before.
Output: ",robert was refused,james was refused,False,4
James asked Robert for a favor but,he,refused.,"James,Robert",1,"How does the sentence end?

I chopped down the tree with my axe because

OPTIONS: 
- the tree
- my axe
Output: the tree was tall.

How does the sentence end?

Jimbo eats more than Bobbert because

OPTIONS: 
- Jimbo
- Bobbert
Output: Bobbert is on a diet.

How does the sentence end?

Caroline quickly defeated Sue because

OPTIONS: 
- Caroline
- Sue
Output: Sue lost her confidence.

How does the sentence end?

Hitler conquered Alex in the war because everybody supported

OPTIONS: 
- Hitler
- Alex
Output: Hitler .

How does the sentence end ?

James asked Robert for a favor but

OPTIONS: 
- James refused.
- Robert refused.
Thought: Use similar thought as before.
Output: ",robert refused,robert refused,True,4
Kirilov ceded the presidency to Shatov because,he,was less popular.,"Kirilov,Shatov",0,"How does the sentence end?

Sam cheated Sally but

OPTIONS: 
- Sally
- Sam
Output: Sally did not cry.

How does the sentence end?

The environmentalists were angry at the corporation because

OPTIONS: 
- The environmentalists
- the corporation
Output: the corporation had ignored their proposal.

How does the sentence end?

The teachers failed the students because

OPTIONS: 
- The teachers
- the students
Output: the students answered the test incorrectly.

How does the sentence end?

The man gave the beggar some money because

OPTIONS: 
- The man
- the beggar
Output: The man was very generous.

How does the sentence end ?

Kirilov ceded the presidency to Shatov because

OPTIONS: 
- Kirilov was less popular.
- Shatov was less popular.
Thought: Use similar thought as before.
Output: ",kirilov was less popular,kirilov was less popular,True,4
Kirilov ceded the presidency to Shatov because,he,was more popular.,"Kirilov,Shatov",1,"How does the sentence end?

David hit Bill because Mary really liked

OPTIONS: 
- David
- Bill
Output: Bill .

How does the sentence end?

Michael backed Bill because John really liked

OPTIONS: 
- Michael
- Bill
Output: Bill .

How does the sentence end?

The kids asked their neighbors if

OPTIONS: 
- The kids
- their neighbors
Output: The kids could have candy on Halloween.

How does the sentence end?

Sally gave Kelly a doll because

OPTIONS: 
- Sally
- Kelly
Output: Sally had extra dolls.

How does the sentence end ?

Kirilov ceded the presidency to Shatov because

OPTIONS: 
- Kirilov was more popular.
- Shatov was more popular.
Thought: Use similar thought as before.
Output: ",shatov was more popular,shatov was more popular,True,4
Emma did not pass the ball to Janie although,she,saw that she was open.,"Emma,Janie",0,"How does the sentence end?

Firefox is used more than Internet Explorer because

OPTIONS: 
- Firefox
- Internet Explorer
Output: Internet Explorer is less stable.

How does the sentence end?

John chose Bill because

OPTIONS: 
- John
- Bill
Output: John was choosing.

How does the sentence end?

The music player did not open the file because

OPTIONS: 
- The music player
- the file
Output: The music player did not play that format.

How does the sentence end?

Frosted Flakes is tastier than Fiber One because

OPTIONS: 
- Frosted Flakes
- Fiber One
Output: Fiber One taste bland due to the fiber.

How does the sentence end ?

Emma did not pass the ball to Janie although

OPTIONS: 
- Emma saw that she was open.
- Janie saw that she was open.
Thought: Use similar thought as before.
Output: ",janie saw that she was open,emma saw that she was open,False,4
Emma did not pass the ball to Janie although,she,was open.,"Emma,Janie",1,"How does the sentence end?

The cabbage was in the freezer and

OPTIONS: 
- The cabbage
- the freezer
Output: The cabbage became frozen.

How does the sentence end?

John bought a beer for Bill because

OPTIONS: 
- John
- Bill
Output: John likes cool guys.

How does the sentence end?

Zidane headbutted Zambrotta because

OPTIONS: 
- Zidane
- Zambrotta
Output: Zambrotta was being insulting.

How does the sentence end?

Stephen King called Spielberg so that

OPTIONS: 
- Stephen King
- Spielberg
Output: Stephen King could ask for some money.

How does the sentence end ?

Emma did not pass the ball to Janie although

OPTIONS: 
- Emma was open.
- Janie was open.
Thought: Use similar thought as before.
Output: ",janie was open,janie was open,True,4
I put the butterfly wing on the table and,it,broke.,"The butterfly wing,The table",0,"How does the sentence end?

Lions eat zebras because

OPTIONS: 
- Lions
- zebras
Output: Lions are predators.

How does the sentence end?

Mr. Sanders gave James a promotion because

OPTIONS: 
- Mr Sanders
- James
Output: James has done good work.

How does the sentence end?

The nurse gave the girl a lollypop so that

OPTIONS: 
- The nurse
- the girl
Output: the girl would stop crying.

How does the sentence end?

David hit Bill and

OPTIONS: 
- David
- Bill
Output: Bill cried.

How does the sentence end ?

I put the butterfly wing on the table and

OPTIONS: 
- The butterfly wing broke.
- The table broke.
Thought: Use similar thought as before.
Output: ",the butterfly wing broke,the butterfly wing broke,True,4
I put the heavy book on the table and,it,broke.,"The heavy book,The table",1,"How does the sentence end?

James asked Robert for a favor, but

OPTIONS: 
- James
- Robert
Output: Robert refused.

How does the sentence end?

The boy ran from the cop because

OPTIONS: 
- The boy
- the cop
Output: The boy committed the crime.

How does the sentence end?

The separatists launched a surprise attack against the empire so

OPTIONS: 
- The separatists
- the empire
Output: the empire could be caught off guard.

How does the sentence end?

The home team lost to the Giants because

OPTIONS: 
- The home team
- the Giants
Output: the Giants were better players.

How does the sentence end ?

I put the heavy book on the table and

OPTIONS: 
- The heavy book broke.
- The table broke.
Thought: Use similar thought as before.
Output: ",the heavy book broke,the table broke,False,4
Madonna fired her trainer because,she,couldn't stand her boyfriend.,"Madonna,The trainer",0,"How does the sentence end?

Monkeys hate lions because

OPTIONS: 
- Monkeys
- lions
Output: Monkeys eat them.

How does the sentence end?

Allen chased the leprechaun because

OPTIONS: 
- Allen
- the leprechaun
Output: Allen wanted a pot of gold.

How does the sentence end?

The AirForce is more appealing than the Army, but

OPTIONS: 
- The AirForce
- the Army
Output: The AirForce require higher qualifications.

How does the sentence end?

Apple sued Samsung because

OPTIONS: 
- Apple
- Samsung
Output: Samsung made a product that has similarities with their own.

How does the sentence end ?

Madonna fired her trainer because

OPTIONS: 
- Madonna couldn't stand her boyfriend.
- The trainer couldn't stand her boyfriend.
Thought: Use similar thought as before.
Output: ",madonna couldnt stand her boyfriend,madonna couldnt stand her boyfriend,True,4
Madonna fired her trainer because,she,slept with her boyfriend.,"Madonna,The trainer",1,"How does the sentence end?

The man stole the neighbor's bike because

OPTIONS: 
- The man
- the neighbor
Output: the neighbor had one extra.

How does the sentence end?

Kurt flew in Alex's plane, and

OPTIONS: 
- Kurt
- Alex
Output: Kurt thanked him.

How does the sentence end?

The golfers waved on the players because

OPTIONS: 
- The golfers
- the players
Output: the players were waiting.

How does the sentence end?

Jill was writing on a pad for Jane because

OPTIONS: 
- Jill
- Jane
Output: Jane needed directions.

How does the sentence end ?

Madonna fired her trainer because

OPTIONS: 
- Madonna slept with her boyfriend.
- The trainer slept with her boyfriend.
Thought: Use similar thought as before.
Output: ",madonna slept with her boyfriend,the trainer slept with her boyfriend,False,4
Madonna fired her trainer because she slept with,her,boyfriend.,"Madonna,The trainer",0,"How does the sentence end?

The man stole the neighbor's bike because

OPTIONS: 
- The man
- the neighbor
Output: the neighbor had one extra.

How does the sentence end?

Kurt flew in Alex's plane, and

OPTIONS: 
- Kurt
- Alex
Output: Kurt thanked him.

How does the sentence end?

The golfers waved on the players because

OPTIONS: 
- The golfers
- the players
Output: the players were waiting.

How does the sentence end?

Jill was writing on a pad for Jane because

OPTIONS: 
- Jill
- Jane
Output: Jane needed directions.

How does the sentence end ?

Madonna fired her trainer because she slept with

OPTIONS: 
- Madonna boyfriend.
- The trainer boyfriend.
Thought: Use similar thought as before.
Output: ",madonna boyfriend,madonna boyfriend,True,4
